cpu_utilization,memory_usage,disk_io,network_latency,process_count,thread_count,context_switches,cache_miss_rate,temperature,power_consumption,uptime,cpu_utilization_norm,memory_usage_norm,network_latency_norm,temperature_norm,power_consumption_norm,system_pressure_score,Valor_Real,Prediccion
78.27569860560075,85.11147611838526,28.05012938674848,69.86854526318633,461,1844,384,0.039686869748744,64.65535830303241,53.80906949431117,179.03638308453017,0.7715383109969561,0.8346086074475949,0.3461423789190346,0.5331627141130855,0.0150657852581897,0.5001035593469723,0,0
75.2113627142404,60.38569860255926,8.129076515393699,32.71889635330196,180,540,1420,0.1359079205229228,90.81378039937248,211.42820111250748,338.32658569100295,0.7392726588609709,0.5598137415601723,0.1594203633666077,0.9356894156275832,0.6457372411147276,0.6079866841060124,0,0
27.566615867768377,92.95546784779592,15.428387744951738,53.37856113672521,205,820,352,0.0740407538502883,56.13999698445434,138.65101343969104,135.49094565872738,0.237601535865087,0.9217843758911076,0.2632602208671692,0.4021280404180328,0.3545384860426569,0.4358625318168106,0,0
19.387324583858945,10.403352399297596,24.39071482107407,130.00111768667037,436,2180,1142,0.0906365785016594,45.85925744893055,187.2005228134321,246.6845485762628,0.1514784159977153,0.0043249561064951,0.6483814431562684,0.2439276658265131,0.5487965652714295,0.3193818092716843,0,0
65.87849989556959,95.45458885652457,45.16148505804365,7.83114303292751,650,2600,239,0.1810054801055201,30.249975284309443,69.09903008637417,164.76734289364936,0.6410031101508845,0.9495588562685384,0.0343292360231275,0.0037314934582601,0.0762445368956733,0.3409734465592968,0,0
75.48956215698637,98.1822846793739,34.17093894071012,191.176795713878,171,684,687,0.1441876235245141,35.485295788260125,281.43683572060104,238.00156616990472,0.7422019351421301,0.9798736484865708,0.9558633774199125,0.084292785957678,0.9258583600266505,0.7376180214065883,0,0
16.520164869117988,82.78680061190077,33.78996832494318,147.8135828645225,941,3764,1289,0.0469889422570668,53.717643695278696,222.8515038665898,393.8209305013274,0.1212889128708,0.8087728619941991,0.7379106714952481,0.3648527844487099,0.691444579460293,0.5448539620538501,0,0
85.55731086469609,24.187080854513603,25.283604043625942,55.02906621407927,429,2145,533,0.0755088501159455,80.10900265629652,157.00343725566404,526.4202461684503,0.8482093994385027,0.1575131747522133,0.2715560094887695,0.7709639264716812,0.4279708779590941,0.4952426776220521,0,0
96.96210634434516,86.98129018152603,39.25737537467175,138.39670321443248,81,405,1815,0.1671108270431843,77.16757274046074,191.0714996794913,239.64218786584067,0.9682951787637756,0.8553891594195729,0.6905794368786109,0.725701101466533,0.5642852600170531,0.760850027309109,1,1
36.18423348134702,60.790705108583566,33.18256353725703,17.99146565445117,652,1956,1977,0.1653022366459905,67.01032344054519,283.82427289703844,670.7385441688415,0.3283399738230847,0.5643148622402094,0.0853971727122692,0.5694009988801657,0.935411061303276,0.496572813791801,0,0
59.22393894354663,60.83364825641774,9.237236199100552,25.662570018133287,278,1112,1003,0.0128640325155289,88.18362167400892,81.59665139353484,604.4991265537034,0.5709345026587845,0.5647921194889379,0.1239537704280187,0.8952164424382602,0.1262504780756004,0.4562294626179204,0,0
17.252996253080703,49.04272328664941,1.7897479199004491,177.62091249445746,887,3548,1730,0.037880399261991,32.76280899198055,256.8686549331749,890.1232662380597,0.1290051957286745,0.4337513203196377,0.8877286329041963,0.0423990652283791,0.8275552531266254,0.4640878934615026,0,0
64.67962672383918,95.08223210108794,5.734452007317571,177.07590370108014,487,2435,1762,0.0681845694303244,68.0473199045863,168.94925927317178,10.9528964460125,0.6283796817521634,0.9454205951114528,0.8849893031021823,0.585358336238487,0.4757689395639135,0.7039833711536397,0,0
25.729715782456363,86.05965691048709,18.90725380022541,1.5491700525509164,541,1623,894,0.1836604229789849,74.19388570199234,88.26393480406563,170.93409713040847,0.2182600598446735,0.8451464040218739,0.0027547073004695,0.6799419027456524,0.1529278572234129,0.3798061862272165,0,0
9.68099709036329,90.00570301215761,33.047617342097126,118.9488409167766,652,2608,276,0.1988945440363896,81.19604338531056,191.95100344814463,444.9703018058016,0.0492765042209849,0.88900157535471,0.5928303557173574,0.7876913467056087,0.5678043627840417,0.5773208289565406,0,0
61.3896491693583,19.86380833016144,16.006626143889314,182.4732532880476,244,488,680,0.0931779337278864,81.75106635503836,100.88448447724616,773.1057833390311,0.5937381557995518,0.1094656222429451,0.9121175270044942,0.7962320593084752,0.2034256638943364,0.5229958056499606,0,0
16.491262912656772,34.18010061650448,2.628775924343896,48.899463918888,87,435,1672,0.1838679053675239,49.25810476330412,78.88550533246021,504.6260769247756,0.1209845922916311,0.2685725953730217,0.2407473281505087,0.2962292455382964,0.1154025409259437,0.2083872604558803,0,0
34.479305799932014,66.71670121491152,49.63436542536841,178.41703191086523,406,812,1189,0.1511575686417001,65.20591138582778,123.12182480412964,518.263275047997,0.3103880894880005,0.6301746033240028,0.8917300979627943,0.5416346439416535,0.2924025263751208,0.5332659922183144,0,0
13.10800917440796,86.10636701035169,4.976803207111033,91.40545899527358,998,4990,1550,0.0432391883945727,40.367570290546205,53.12385094339957,768.5823001938684,0.08536092306076,0.8456655260442113,0.4543914757163962,0.1594213944056821,0.0123240636369203,0.311432676572794,0,0
66.62070089303748,35.23547607313155,38.77388848069951,28.484184469257,693,1386,924,0.1169210029091861,71.04460988988723,249.7516811168478,852.1661223823323,0.648818049520553,0.280301721257095,0.1381358031762607,0.6314807379193752,0.7990785562183568,0.4995629736183281,0,0
96.33466989542448,57.352848372023175,40.19305286589167,157.30320255811642,798,3990,586,0.0468633658782859,40.11592237214104,202.6941223347422,925.0529668205676,0.9616886424975032,0.5261075548963406,0.7856075130000519,0.1555490275570414,0.6107901244684955,0.6079485724838865,0,0
84.1248915142868,34.66222246346372,7.972650841175949,95.46137787419067,425,1275,1255,0.0111210525522445,58.32302476397852,75.22885484761377,859.6059578249212,0.8331268673298433,0.2739307527936231,0.4747773843376494,0.43572054718966,0.1007714167650593,0.423665393683167,0,0
6.235970275457908,11.585485642699656,46.02681525280381,27.636924754293425,497,994,772,0.1877668030014582,44.42333779085924,121.69772853493896,671.8961182392742,0.0130024008753714,0.0174628299660254,0.1338772961293131,0.2218316845981905,0.2867043801022056,0.1345757183342212,0,0
88.92915248367576,99.0608327414026,18.877212000675403,5.261066725360351,312,1560,420,0.1115338206422882,40.31992164830068,253.56391175271432,265.1713293751702,0.8837129057748586,0.9896375678102932,0.0214114873403184,0.1586881754552386,0.8143321933910747,0.5735564659543566,0,0
67.65306825687608,13.239084598180106,12.924371475995832,147.03711016867737,88,264,1155,0.1764088923599728,79.00070337644138,177.5658526660303,306.63383887106187,0.6596882698289974,0.0358404321632461,0.734007955021633,0.7539093789241286,0.5102459693749988,0.5387384010626007,0,0
31.31741764261431,19.95415763343193,32.17922996142357,103.06742892582903,175,350,1196,0.0364364752515599,83.32039217894311,96.19947181306732,636.2681964178676,0.277095269446783,0.1104697372666019,0.5130070103080497,0.8203808992182908,0.1846798192288473,0.3811265470937146,0,0
30.86919601934005,27.283779420310367,6.1491941634497005,97.75637950539532,233,1165,700,0.1984902116303273,39.708451035643535,200.7680705961639,417.6592812649846,0.2723757597425209,0.1919289526397734,0.4863125493486064,0.1492788445758976,0.6030835355439569,0.340595928370151,0,0
19.20718526290973,10.353345129033888,31.73338403322227,106.64743327909736,819,2457,1699,0.0794008274954151,50.29369076345496,256.82788659631126,83.83847246059696,0.149581655044666,0.0037691903225186,0.5310008715730714,0.3121648786296224,0.827392129360502,0.3647817449860761,0,0
87.39869071595899,52.06228161570272,7.018687097065339,159.75273756908422,832,1664,585,0.129505921439942,54.47483836872167,256.85667556931713,173.58380150563346,0.867598044755934,0.4673097847820943,0.7979193955571021,0.3765045222019589,0.8275073208561778,0.6673678136306533,0,0
73.86647582442801,15.849123430489158,17.636582237218878,186.05750344623377,384,1920,1697,0.1245142233859551,32.77276393683782,192.6769044242562,755.0498497611782,0.725111792008457,0.0648476199221048,0.9301327285856472,0.0425522522632239,0.5707088644185317,0.4666706514395929,0,0
76.37149781550785,79.114379645621,44.84701528860632,28.15401250025419,447,2235,1668,0.1696205223511946,81.4085479772068,247.7679435660719,119.67076049116862,0.7514881981932549,0.7679586782434521,0.1364762888244383,0.790961374695739,0.7911411527043236,0.6476051385322416,0,0
65.30069340488281,85.22086928069801,48.76558059525379,59.28777727119497,379,758,1872,0.0999047851809639,60.70355104836814,182.17892770876983,662.6388575570898,0.6349191481142888,0.8358243702015667,0.2929611946136408,0.4723521677665749,0.5287039745886509,0.5529521710569444,0,0
26.54952472092204,63.00753299887079,46.70382318996487,14.13915957637009,851,3404,291,0.1585935554617011,55.63776219717897,258.7354666253518,699.2505034859757,0.226892165124347,0.5889520216750167,0.0660346652180792,0.3943996341875944,0.8350248086027152,0.4222606589615506,0,0
23.92587015452227,56.98857132233101,21.006376295671583,54.009589280485095,167,668,1537,0.1853236732849337,89.73927411898242,266.1917200915759,205.9841924083461,0.1992666277923858,0.5220590891624742,0.2664319021705099,0.9191548759214389,0.8648590437015973,0.5543543077496812,0,0
71.5580921574729,66.45920225708542,32.78756927029356,142.07784659417453,760,1520,1265,0.121555939349885,78.79241232487755,62.61677229315889,951.1480705128514,0.700805871562739,0.6273128372364982,0.7090816443441578,0.750704189037973,0.050307489040421,0.5676424062443578,0,0
57.753103406177225,12.597835551222769,39.32076697457234,85.39385221061205,801,1602,162,0.1903917230208454,60.62063413109534,104.8699418226645,490.5537250455456,0.5554474707273933,0.0287137828295176,0.4241758648430999,0.4710762393834849,0.2193724221367156,0.3397571559840422,0,0
71.60826146966,30.44721278639945,29.278740704071613,11.31180756511429,415,1660,377,0.0406858960748531,73.94798967725298,145.61288383896846,320.66042510187634,0.7013341248718798,0.2270864010565865,0.0518237942755701,0.6761580462351439,0.382394577464556,0.4077593887807472,0,0
39.02545821311985,46.85236676998995,39.04200562815373,76.26562416298981,655,1965,1922,0.093540327555026,39.17671719209169,105.65621880540186,291.4923802446137,0.3582563968542566,0.4094083557816843,0.3782954544088381,0.1410965058499506,0.2225185024654072,0.3019150430720274,0,0
88.2503461485196,55.73415759041328,36.69858733443527,1.3032548827829278,672,2016,1746,0.1622303048799344,57.38376514874832,119.44546095160324,129.85837452524785,0.876565474861817,0.508117911660208,0.0015186854940352,0.4212671878321287,0.2776925243637691,0.4170323568423916,0,0
25.835438115081296,52.04107834238255,45.04846109347117,121.4650453253464,316,1580,1789,0.0435912579335348,43.88056917689132,251.4457920211335,288.92497016526505,0.2193732537399963,0.4670741379699906,0.6054773328085742,0.2134795424444529,0.8058570949618411,0.462252272384971,0,0
75.51947332570381,47.5984604462088,12.38209671240872,19.278229529210105,583,2332,1410,0.1238767722565593,83.27181214578073,298.9158817130407,709.9266116648137,0.742516882131962,0.4177002168390276,0.0918647208933534,0.8196333479922918,0.9957961605326054,0.613502265677848,0,0
75.09760426334536,23.44887119278172,30.955481000694697,143.59118880460443,793,3172,655,0.1691841470172694,63.66042268650568,294.7743756230571,331.2438882064831,0.7380748493732916,0.1493089342642216,0.7166880233018026,0.517852610527142,0.9792250143246972,0.6202298863582311,0,0
68.91263836918434,53.4658026894999,41.40421764614278,41.26491402530982,369,738,499,0.1348122862231458,63.55716223074817,280.22969680876497,359.97956048297874,0.6729508012633632,0.4829080965034308,0.2023744609553844,0.5162636350721289,0.9210283114968002,0.5591050610582216,0,0
23.897097305036347,62.99424039234639,48.36720995826125,147.09701907397084,234,936,1747,0.0116461509449061,89.45657797027167,66.44731492578674,532.974255402545,0.1989636666336267,0.5888042916380207,0.7343090698874307,0.9148047378338928,0.0656343968468402,0.5005032325679621,0,0
16.36145336413866,29.91489319595656,35.638144182110324,152.18549826458982,421,2105,808,0.1939404994845971,38.80845860316315,150.1501647655898,39.49174600049231,0.1196177741995859,0.2211703609898433,0.7598848456605406,0.1354297299809839,0.4005493124782848,0.3273304046618477,0,0
64.47519735317613,77.1484115974804,8.636110255401801,82.99469514614157,647,1941,1997,0.1872678372898091,46.88499457363475,161.16964092788606,850.3658001785218,0.6262271608817231,0.7461094997582874,0.4121171925312444,0.2597117440827439,0.4446408450397387,0.4977612884587475,0,0
62.30524089945291,12.473667534643386,23.75918983602396,192.63337375278,89,445,971,0.1004210914201526,54.62941853275182,282.611379199599,466.3016443064236,0.6033787974619457,0.0273338167822781,0.9631844476107218,0.3788832070980686,0.9305579865140032,0.5806676510934035,0,0
36.87793416118243,95.73273831856773,22.881300694669715,27.460243556794563,621,1863,1388,0.1622722796276648,72.33345810769688,239.2462431800316,543.6054441157013,0.3356442334132856,0.9526501258583372,0.1329892589533164,0.6513135787519402,0.7570438122757787,0.5659282018505316,0,0
91.80990216795963,42.74425367179485,8.727674590885615,152.74332119782687,514,2056,403,0.0488251097869655,59.56151917662291,125.55651748958591,515.9091281028177,0.9140455032769846,0.363752020519979,0.7626885820476071,0.4547785419314618,0.3021443081292509,0.5594817911810567,0,0
74.97084669180529,34.56295547794631,31.165140360050643,141.60958013870368,225,1125,230,0.1148649290446002,38.482139866449046,176.1612742508616,670.644438948447,0.7367401668013042,0.2728275293275523,0.7067280378109384,0.1304083260045458,0.5046259186561248,0.4702659957200931,0,0
18.171990265763853,94.09370863442513,36.69535752193551,97.33784988051389,179,716,1552,0.1325279776280626,36.6316804199784,58.8570706507459,822.2244131762184,0.1386816614228855,0.9344344421674528,0.4842089306760362,0.1019333922133983,0.0352640328047245,0.3389044918568995,0,0
15.807386086432196,34.23342848238798,37.54996293718208,5.979204429604593,472,2360,990,0.1086498717639716,83.6792370034729,160.16448581980438,223.7478491536923,0.1137837720940032,0.2691652652595051,0.0250209997722112,0.825902815755976,0.4406189815205875,0.3348983668804566,0,0
54.25683261951284,91.46204873597672,47.33900035924374,110.54045613283418,444,1332,706,0.0345812399522011,90.501242944087,208.43678143528288,499.81515428680575,0.5186337985402883,0.9051869643725656,0.5505680302184925,0.9308800784851338,0.6337678628828828,0.7078073468998726,0,0
81.47395496967313,26.704365755988984,11.286443936695155,164.16145288237124,394,788,955,0.1890202156739044,82.4992763338981,263.8407519018142,819.4848235549102,0.8052140668355398,0.1854895231788141,0.8200785338921827,0.8077455402715635,0.8554522634732873,0.6947959855302775,0,0
29.190862202557565,69.59672971406502,27.02233297129579,111.5479677602648,345,1035,740,0.0981263040248492,35.34672509420699,263.89552452510515,145.6660636224277,0.2547038931390449,0.6621823751592985,0.5556319973699101,0.0821604553377975,0.8556714217043812,0.4820700285420864,0,0
39.709849947312016,19.763313180977413,8.422767675991668,165.72888703000382,164,656,769,0.1300469119114026,76.46553595664636,91.70384075301172,348.2445340840404,0.3654626387295182,0.1083487493347146,0.8279567904001138,0.7148981352214785,0.1666917351902482,0.4366716097752147,0,0
33.819606810346194,67.00047236583305,41.30904421049206,20.927435939550733,385,1155,1995,0.157295974222215,54.669014526349706,149.62035326262358,132.71835362383567,0.303441847670173,0.6333283506757409,0.1001539821390728,0.379492511613358,0.3984294112424714,0.3629692206681632,0,0
88.52441207061135,48.61654907095029,40.7579249558118,97.03181878167835,506,2024,1075,0.0868468503693222,44.22216675212927,273.58849419769183,801.6233606926813,0.8794512276050043,0.4290149480711712,0.482670753458402,0.2187360577151167,0.8944552878012413,0.5808656549301872,0,0
56.11215700957078,12.680270858882883,29.133676655146044,3.0681478062975,954,2862,1132,0.0319493697603914,34.36099941446372,55.2623277551897,889.871512652646,0.538169271638325,0.0296299440826208,0.0103894116942275,0.0669920745767611,0.0208806155628251,0.1332122635109519,0,0
15.487452253743708,43.11864162439371,37.44741374887148,59.77900337553996,94,282,618,0.105787169993597,32.9439009332291,298.1555016066619,963.0281275811618,0.1104150572670275,0.3679128557923348,0.2954302012122701,0.0451857142668101,0.9927536997363116,0.3623395056549509,0,0
80.11870065970153,72.60761941470423,29.34507522767248,46.97592524413096,436,2180,663,0.046201046246995,74.97287889611303,188.31055066383445,979.8520844532404,0.7909440371548425,0.6956444990888453,0.2310792147528578,0.6919290768869976,0.5532380494571838,0.5925669754681454,0,0
8.565222465521297,10.855558217629506,20.13683468949853,124.64652268559688,74,296,1281,0.1351985776122013,63.23285698965957,258.4106035517148,245.988065464404,0.0375280545784984,0.0093506357690454,0.6214681128717022,0.5112732148358287,0.8337249545462865,0.4026689945202722,0,0
28.13081817474843,73.83914674983706,7.03906734026424,93.35389624738131,704,1408,1677,0.015164722279548,58.9491553979197,171.00559763925176,21.753141964700948,0.2435422538596986,0.7093313240502813,0.4641847346452629,0.4453554669821954,0.4839968361254221,0.469282123132572,0,0
42.44809698699125,78.177429471956,9.917785446351356,73.45002370212154,538,2152,776,0.1540494692725318,33.504245050462714,109.06082362344056,473.2559988447516,0.3942947673136531,0.7575456953898018,0.364143649251299,0.0538083088710411,0.2361411322513003,0.361186710615419,0,0
84.16077179340554,15.735099401984645,38.26603688352026,70.09525756835217,198,396,172,0.0652421021329456,93.1904824397526,299.53902498962,534.2980757626403,0.8335046655365775,0.0635803911119779,0.3472818830546939,0.9722621886057684,0.9982895042873436,0.6429837265192723,0,0
39.07797491461628,46.36180925765322,20.711456577154667,152.46057990916972,643,3215,1040,0.0851978957487849,30.92456868924825,92.23247090352986,893.6366368358841,0.3588093667902844,0.4039564469094008,0.7612674643561314,0.0141121600425586,0.1688069095552772,0.3413904695307305,0,0
9.450931310122296,64.32800720553891,41.56235598161437,141.46151797957577,167,668,598,0.1580451644144335,90.06648791912251,141.0796752186036,29.805735000887367,0.0468540470567494,0.6036273754549701,0.7059838459924244,0.9241900531647498,0.364256136712121,0.5289822916762029,0,0
74.37367300530926,83.20089961405975,5.476725128134961,56.76111170886153,990,1980,385,0.0556194890617481,32.065953867815864,149.90149529840912,657.3744616231429,0.7304522795995225,0.8133750339457002,0.2802616375446027,0.0316758345407478,0.3995543270771863,0.4510638225415519,0,0
50.2615137026602,20.957679788291056,33.45837155797677,75.79755040682043,236,472,686,0.0203495305796945,63.32655825395881,174.2419590266806,95.21245763621874,0.4765654434663737,0.1216225811269442,0.375942816423183,0.5127150931229517,0.4969462841202999,0.3967584436519505,0,0
42.15274598191727,77.99451913127935,37.817339002542525,161.67250633053476,890,1780,1099,0.0897053182321273,42.71715534574189,282.0004918231374,542.156523803907,0.3911848951829253,0.7555128847935123,0.8075685605708058,0.1955768902804889,0.928113681516748,0.6155913824688961,0,0
46.2151726712482,63.32008967113728,19.96571521750224,49.71885110514448,287,1148,985,0.0446957891302713,40.93450727136936,270.5570372947301,850.5071296074484,0.4339598555766125,0.5924256826663733,0.2448657419558928,0.1681454402222401,0.8823257111519527,0.4643444863146143,0,0
38.775330729440725,53.3398057414534,2.2585588899308,167.74512080393785,293,1172,1447,0.0430241146111954,70.70639767511304,174.96212299085488,845.9018965067705,0.3556227017685469,0.481507804261114,0.8380908090285826,0.6262763166923008,0.4998278306120125,0.5602650924725113,0,0
54.94056731875516,79.76314699557352,36.146865624673225,7.42591240819501,562,2810,1979,0.0149378982547803,53.80448261580981,149.24832810883572,97.98209193970506,0.5258331222245015,0.7751688837388397,0.032292460946271,0.3661890647532226,0.3969408505395551,0.419284876440478,0,0
13.307417670989118,49.11421318461927,7.83376807535271,74.00434409104365,627,1881,1839,0.1103218999697966,53.86893626294311,95.39205402518436,973.9573539823951,0.0874605770842592,0.4345458375764705,0.3669297811076839,0.3671808796985429,0.1814491495344977,0.2875132450002909,0,0
85.07982083333873,16.16733888372893,14.161970355612585,94.76394243959648,274,822,1554,0.1937482665826835,48.19148314882739,192.50568082317565,563.2737115882585,0.843181710635322,0.0683841709058042,0.4712719259043541,0.279816035343196,0.5700237582600227,0.4465355202097398,0,0
37.833916045575,73.31365994469098,13.35090824160832,199.83657052075264,73,146,1515,0.026284694255331,85.45576558111136,216.69576165291767,888.5897152874428,0.3457101596118725,0.7034912215073663,0.9993892424985334,0.8532400987873979,0.6668139977287671,0.7137289440267874,0,0
63.72218284350011,91.48358694361846,29.90807167732834,165.9618329270193,568,1704,1750,0.1529262250511878,82.46152255666786,265.2662094092097,628.842111662773,0.6182983615973308,0.9054263335441348,0.8291276258906701,0.8071645838452841,0.8611558563824806,0.80423455225198,0,0
89.60009167029003,16.674319519662767,42.05296394969553,44.43889206437756,920,3680,1050,0.1612564499975431,50.983684395186536,103.59312472675836,424.95690436085,0.8907775002472635,0.074018601441701,0.2183275478395025,0.322782524435016,0.2142635746987775,0.3440339497324521,0,0
17.082333095088536,49.95078273933089,12.473709206449904,162.63657952317334,273,546,1854,0.1135074984868637,77.17373841795333,264.5889187909217,67.84818880365627,0.127208213190393,0.4438432203764792,0.8124141969348588,0.7257959791244648,0.8584458562962706,0.5935414931844932,0,0
60.637161865735926,23.998608235043857,2.143595458701708,106.01643947252114,584,1752,1139,0.1734251752412575,62.87686523069205,289.4369487627345,837.3959258707544,0.585814907684396,0.1554185466598311,0.5278293628556994,0.5057952013694282,0.957868706026531,0.5465453449191772,0,0
43.98637768838483,33.508015414652164,44.235032980147935,5.826334272607759,670,3350,1507,0.1350124310252673,93.82356496956052,224.4766420631049,697.4984262063622,0.4104919570990818,0.2611032422742276,0.0242526419365421,0.9820040844116968,0.697947142073358,0.4751598135589813,0,0
50.3545380006336,42.23321797615238,8.262736380372314,127.1406327349888,160,480,1872,0.1440218476895842,87.48479134524202,207.4039612883579,351.1806818003208,0.4775449345355696,0.3580725232682596,0.6340040390270666,0.8844628172340782,0.6296353049946882,0.5967439238119324,0,0
40.524177792358586,37.42267060776605,10.091724603819694,23.39283127224698,159,318,694,0.0956430580513587,83.2319254845329,269.81671401263657,402.1198365969064,0.3740370313236848,0.3046095444764011,0.1125455820373993,0.8190195706731789,0.8793635024573039,0.4979150461935935,0,0
19.44236104722157,87.06408881716732,39.150393252625584,67.04085847623881,917,3668,1640,0.0498906183105415,67.41582670533248,272.6232879356397,591.4805899351726,0.1520579175421315,0.8563093585907474,0.3319298253228868,0.5756408971059468,0.8905932690714035,0.5613062535266232,0,0
98.7032426796954,33.938428544194764,9.788624787966151,195.11032357146212,797,3188,1323,0.1636202087065215,82.22347769595575,159.47008242738838,730.3345185604281,0.986628318899009,0.2658867245381581,0.9756341228065348,0.8035015413176414,0.4378405091743018,0.6938982433471289,0,0
75.34523253558432,69.55886392546563,17.327007374167092,107.07354410287626,67,134,448,0.1338931498158688,52.46317128682281,65.27850324510902,505.5955813805496,0.7406822292344954,0.6617615461563184,0.5331425949594136,0.3455489197562235,0.0609577046413487,0.46841859894956,0,0
51.30060675251826,72.74272154431591,6.096415963887065,34.665902798932684,546,2730,1117,0.0780124182729072,75.95275557332734,171.1744965622532,481.9885694236252,0.4875064812873798,0.6971459835846912,0.1692064307586203,0.7070074529953657,0.4846726406966587,0.5091077978645431,0,0
10.802406186212057,93.61687242311412,15.393593279652489,125.33728731588558,721,1442,1665,0.0330729298723189,65.21927183429807,257.38779309346535,846.3121134846317,0.0610842815246418,0.9291350277141112,0.6249400424275564,0.5418402349835633,0.8296324477918906,0.5973264068883527,0,0
15.989146246571073,63.72562566356342,12.053432115035678,192.81461201881183,654,2616,136,0.052946632646289,74.79094834238265,130.89752646246157,565.0638252984577,0.115697599529095,0.5969326878992699,0.9640953895798042,0.6891295232507696,0.3235149493076689,0.5378740299133214,0,0
61.66508486667548,32.291819060194115,38.436071345364255,63.67822198832674,616,1232,1823,0.1306456134990297,55.23154018711328,65.92128528445927,385.6061062680504,0.5966383314691072,0.2475868012279486,0.3150285010569119,0.3881486758846772,0.0635296277346534,0.3221863874746596,0,0
34.84539606451235,83.74115338495939,24.87239698913372,149.41096529404146,483,2415,259,0.0169793753359009,35.95331095813394,70.45073238013298,141.68424414415,0.3142428043580718,0.8193792521113178,0.7459394544205279,0.0914946195351862,0.0816530177364031,0.4105418296323013,0,0
40.72397015536986,87.43153013277008,49.89908039792267,1.6753359947572486,117,351,1783,0.1154057027249663,42.74582832582058,76.38794136958555,945.8009466605756,0.3761407272346075,0.8603929910256802,0.003388844088141,0.1960181110869718,0.1054091963085118,0.3082699739487825,0,0
93.64575601102204,79.8307374150266,45.86556527227246,71.16938664208878,379,1137,1041,0.0704402932190165,67.52012706389829,103.26870294117458,126.92759327542554,0.9333759629827144,0.7759200633624935,0.3526806836220445,0.5772458746212438,0.2129654863403077,0.5704376141857608,0,0
